ID,age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,adopter,tenure,good_country
43402,20,1,17,20.07142857,0.533333333,2,0,1483,0,0,0,4,1,13,0
43403,22,1,1,23,1,1,0,16442,18,0,0,1,1,32,0
43404,29,1,6,24,0.6,3,0,17542,120,0,0,2,1,42,0
43405,23,1,7,25.14285714,0.428571429,1,0,5802,167,0,1,2,1,17,1
43406,23,1,1,22,0,1,0,634,1,0,1,1,1,58,0
43407,47,1,4,47,0.5,3,0,1581,47,0,1,1,1,44,0
43408,29,1,2,25,0,2,0,3678,136,0,1,0,1,59,0
43409,31,1,14,24.22222222,0.272727273,2,0,7806,161,0,2,3,1,37,0
43410,34,1,3,30.5,1,2,1,4208,1,1,1,1,1,72,0
43411,19,1,32,19.4,0.772727273,10,0,36632,666,3,0,120,1,27,1
43412,29,1,54,26.15384615,0.47826087,4,0,35386,89,2,1,5,1,80,0
43413,26,1,3,24.33333333,1,2,0,3778,82,0,1,0,1,44,0
43414,21,0,23,23.7,0.454545455,3,1,20947,329,1,1,99,1,50,0
43415,25,0,27,30.05555556,0.727272727,15,0,64946,530,1,1,21,1,49,0
43416,23,1,12,23.11111111,0.727272727,2,0,11085,1,2,1,8,1,64,0
43417,25,1,32,23.14285714,0.333333333,2,0,43791,0,3,1,10,1,68,1
43418,31,1,12,32.8,0.666666667,2,2,57661,1088,2,1,4,1,59,1
43419,29,1,80,20.45901639,0.090909091,11,3,3512,191,478,1,37,1,32,0
43420,29,1,11,28.66666667,0.75,4,0,2430,5,43,2,21,1,93,0
43421,30,0,15,31.1,0.846153846,3,0,12800,70,36,1,842,1,60,1
43422,19,1,31,17.45833333,0.318181818,4,2,7034,0,0,0,0,1,5,0
43423,30,1,7,33.75,0.4,2,0,610,23,0,1,13,1,108,1
43424,29,1,5,26.5,0.8,3,1,11263,49,4,0,2,1,29,0
43425,25,1,78,22.38333333,0.911764706,15,1,56993,311,0,1,103,1,40,0
43426,29,1,5,35,1,1,0,3177,49,0,1,1,1,65,1
43427,21,1,10,22.22222222,0.375,5,1,1932,9,0,0,3,1,27,0
43428,32,0,14,35.66666667,0.615384615,2,1,28857,125,5,1,28,1,73,1
43429,25,1,21,22.8,0.421052632,5,0,64308,304,1,5,14,1,49,0
43430,32,0,25,24.73684211,0.92,4,3,4587,49,0,1,6,1,41,0
43431,21,1,22,21.05882353,0.941176471,2,1,53791,0,0,0,0,1,33,0
43432,22,1,3,19.5,1,2,0,8685,195,0,0,0,1,23,1
43433,28,1,8,27,0.714285714,2,1,29371,292,0,1,7,1,61,0
43434,43,1,21,33.41666667,0.555555556,3,1,2398,3,0,0,1,1,52,0
43435,22,1,15,27,0.615384615,8,0,58757,328,7,1,15,1,77,1
43436,37,1,1,28,1,1,0,2544,135,0,6,1,1,57,0
43437,31,1,44,28.88888889,0.564102564,10,2,50127,725,6,0,0,1,50,0
43438,19,0,26,20.44444444,0.695652174,4,1,17489,727,0,1,2,1,61,1
43439,29,1,6,36,0.8,4,0,70147,548,0,1,9,1,75,0
43440,41,1,10,34.33333333,0.857142857,4,1,18857,1,1,1,2,1,88,1
43441,16,0,3,23,0,2,0,8342,31,0,2,1,1,26,0
43442,24,1,15,23.92307692,0.5,1,0,72702,244,6,1,34,1,58,0
43443,21,1,85,22.82352941,0.544303798,13,1,42417,819,21,2,911,1,32,0
43444,29,1,8,26.5,0.666666667,1,0,21274,513,0,1,7,1,76,0
43445,24,1,38,23.09375,0.294117647,13,0,128561,73,19,1,76,1,76,0
43446,20,1,17,22.06666667,0.785714286,9,0,60625,180,4,1,56,1,48,0
43447,21,1,70,22.5,0.706896552,13,3,66582,295,2,0,33,1,34,1
43448,27,1,3,23.33333333,0.333333333,1,1,1787,41,0,0,3,1,5,0
43449,19,1,65,19.10204082,0.407407407,8,0,7732,6,9,0,60,1,60,1
43450,29,1,1,25,1,1,0,42616,47,0,0,0,1,31,0
43451,17,1,24,18.3,0.444444444,6,0,15454,513,3,0,150,1,32,1
43452,28,1,12,22.5,0.25,4,0,12286,25,0,0,2,1,62,0
43453,21,1,32,23.36,0.481481482,9,0,11513,119,3,0,147,1,37,1
43454,18,0,10,20.85714286,0.75,3,0,52847,128,0,1,7,1,50,0
43455,38,1,14,30.5,0.666666667,8,0,22284,570,0,1,2,1,54,1
43456,31,1,2,26,0,2,0,262,123,0,1,2,1,34,0
43457,23,1,14,26.08333333,0.666666667,6,2,53811,723,1,0,183,1,21,0
43458,47,1,33,34.72727273,0.535714286,14,11,51810,68,5,1,74,1,38,0
43459,18,1,58,20.35897436,0.434782609,8,1,51637,1099,13,0,58,1,40,0
43460,21,1,18,20.38461539,0.642857143,9,0,307870,55,1,1,16,1,38,0
43461,32,1,32,25.78571429,0.566666667,3,0,23285,26,2,1,2,1,56,0
43462,20,1,16,18,0.285714286,4,1,37690,27,0,0,10,1,37,1
43463,19,1,9,20.57142857,0.375,2,0,14555,81,0,0,3,1,15,0
43464,25,1,10,25.77777778,0.4,7,1,99770,1132,1092,9,278,1,82,0
43465,23,1,2,25,0.5,2,0,8738,200,0,1,0,1,34,0
43466,31,1,7,25.5,0.285714286,2,0,19260,102,0,0,2,1,17,0
43467,20,1,34,20.06451613,0.5625,2,2,7665,43,4,0,91,1,43,0
43468,45,1,13,47.5,0.875,4,0,73445,1308,1,1,3,1,99,1
43469,21,0,92,23,0.714285714,14,7,55052,103,0,0,70,1,25,0
43470,28,1,10,24,0.125,2,0,44601,133,0,3,6,1,26,1
43471,28,1,10,27.4,0.571428571,2,0,29847,365,0,0,5,1,75,1
43472,27,0,8,19.5,0.6,2,0,8641,21,0,0,1,1,48,0
43473,26,1,33,26.28571429,0.571428571,3,1,45364,76,0,1,18,1,55,0
43474,28,1,32,27.46666667,0.545454546,13,1,27599,152,0,5,6,1,39,0
43475,30,1,15,24.75,0.333333333,7,0,6708,44,0,0,6,1,46,0
43476,23,1,3,24.33333333,0.666666667,1,0,25848,125,0,1,2,1,33,1
43477,28,1,4,22,0.666666667,3,0,16162,28,0,0,2,1,63,0
43478,29,1,28,28.3,0.409090909,5,0,24173,138,0,1,12,1,52,0
43479,26,1,28,25.22727273,0.791666667,4,2,47452,177,1,1,62,1,55,1
43480,57,1,9,44,0.333333333,4,0,8995,603,0,5,5,1,44,0
43481,23,1,148,23.01886793,0.827586207,24,3,74312,62,27,1,413,1,84,0
43482,23,0,3,28.66666667,0.666666667,2,0,7057,1,0,1,1,1,44,0
43483,24,1,22,24.71428571,0.352941177,6,1,11909,18,7,0,34,1,63,1
43484,32,0,29,32.88888889,0.884615385,16,4,40884,2115,0,3,91,1,54,0
43485,33,0,29,34.76190476,0.958333333,12,1,17600,617,0,1,5,1,40,0
43486,35,1,121,31.38571429,0.7,24,16,207175,673,0,2,315,1,68,1
43487,38,0,32,35.66666667,0.913043478,8,2,15016,368,323,1,220,1,72,1
43488,21,1,56,21.44186047,0.387755102,6,4,68740,56,0,0,19,1,42,0
43489,30,1,17,28.44444444,0.833333333,8,0,22395,97,1,0,9,1,81,0
43490,22,1,36,23.38095238,0.75862069,5,2,44280,311,7,0,73,1,78,1
43491,25,1,154,24.33,0.561403509,11,6,81277,262,36,0,917,1,66,0
43492,20,0,28,21.25,0.608695652,12,0,11596,21,13,1,122,1,54,0
43493,27,1,14,29.75,0.833333333,6,1,27360,720,0,0,0,1,68,0
43494,20,1,51,21.87179487,0.75,8,1,31750,183,0,1,56,1,37,0
43495,28,0,34,29.65,0.714285714,12,2,6586,248,0,1,10,1,45,0
43496,24,1,81,23.56603774,0.746268657,9,1,83178,54,0,1,24,1,54,0
43497,23,0,29,25.1875,0.85,8,1,17930,105,0,1,8,1,35,0
43498,22,1,4,22.25,0,1,1,27498,6,0,0,1,1,46,1
43499,40,1,10,24.42857143,0.571428571,2,0,2495,5,0,0,8,1,33,0
43500,21,1,249,21.76836158,0.879396985,15,6,39712,188,2,0,229,1,37,1
43501,21,1,61,23.11538462,0.716981132,8,2,34796,16,71,1,31,1,69,0
43502,18,1,24,20.66666667,0.681818182,7,2,11245,536,16,1,161,1,21,0
43503,32,1,1,25,1,1,0,4063,16,0,1,2,1,42,0
43504,31,1,14,26.09090909,0.153846154,9,0,441,241,0,1,7,1,56,0
43505,24,1,3,23.33333333,0.333333333,1,0,1733,0,0,0,8,1,45,0
43506,19,0,23,25.78947368,0.727272727,7,2,33276,183,1,0,28,1,60,0
43507,22,1,13,23,0.25,2,1,11144,9,0,0,5,1,9,0
43508,34,0,35,34.90909091,0.7,11,9,14151,432,25,2,701,1,62,1
43509,21,0,8,21.5,0.75,1,0,4567,7,2,1,8,1,65,0
43510,30,1,6,30.2,0.75,3,2,4553,23,0,1,3,1,47,0
43511,20,0,10,21.33333333,0.9,1,0,4697,36,0,1,4,1,9,0
43512,43,1,13,41,0.833333333,2,2,3062,184,0,0,1,1,65,1
43513,25,0,291,26.7434555,0.870833333,46,19,34698,696,2,1,120,1,58,0
43514,30,1,30,25.85714286,0.538461539,13,3,10546,553,29,1,13,1,45,0
43515,25,1,10,28.28571429,0.75,4,0,13665,52,0,1,1,1,44,0
43516,20,1,56,21.64583333,0.62,16,0,26596,123,7,1,57,1,37,0
43517,21,1,3,19.66666667,0,2,0,3050,66,0,2,18,1,36,0
43518,24,1,15,23.41666667,0.615384615,2,1,22482,165,1,0,47,1,36,0
43519,26,1,8,22.33333333,0.285714286,4,1,13558,110,4,1,0,1,35,0
43520,30,0,22,32.25,0.8,6,1,101169,757,0,4,7,1,52,0
43521,23,0,109,23.48,0.416666667,17,7,119386,258,0,0,85,1,57,1
43522,27,0,11,32.14285714,0.909090909,4,2,14134,38,0,0,7,1,49,0
43523,43,1,6,26.5,1,1,0,3043,106,19,1,5,1,46,0
43524,34,1,20,24,0.3125,14,0,17684,311,4,1,11,1,48,1
43525,30,0,13,30.11111111,0.5,3,2,3177,105,0,1,8,1,59,1
43526,47,1,59,35.74285714,0.6875,13,10,158967,8123,30,23,129,1,57,0
43527,26,1,92,25.12280702,0.70886076,18,10,10164,383,3,0,17,1,71,0
43528,26,0,122,28.30588235,0.883495146,30,4,25322,846,0,1,78,1,49,0
43529,26,1,30,24.33333333,0.652173913,4,2,63425,172,67,1,10,1,81,1
43530,42,1,4,32,0.5,4,0,2716,12,0,1,2,1,49,0
43531,25,1,8,25.16666667,0.833333333,2,1,20034,24,0,1,6,1,35,0
43532,20,0,1314,22.54103053,0.816026165,77,21,90269,2421,14,1,1744,1,45,0
43533,19,0,22,20.61904762,0.409090909,5,2,63629,106,21,0,10,1,37,0
43534,17,1,257,18.68348624,0.345679012,33,1,6862,210,139,0,109,1,6,0
43535,26,0,8,29.75,0.714285714,2,0,8521,37,0,2,2,1,40,1
43536,32,0,16,26.7,0.714285714,5,4,53566,74,0,1,6,1,40,0
43537,35,1,8,30.33333333,0.75,1,1,20429,3955,0,0,0,1,47,0
43538,30,1,89,26.78125,0.538461539,4,6,40754,2963,4,0,482,1,53,0
43539,22,0,310,26.69361702,0.80754717,38,13,67398,1161,19,1,784,1,62,0
43540,24,1,11,22,0.888888889,1,0,47740,26,6,1,17,1,77,1
43541,21,1,76,20.91803279,0.661764706,8,3,31176,4,0,1,83,1,47,1
43542,32,1,20,33.9375,0.666666667,2,0,73560,427,1,4,7,1,90,0
43543,37,1,1,38,1,1,0,101429,175,2,0,3,1,69,1
43544,58,1,32,45.47058824,0.88,6,2,21339,953,0,0,11,1,36,1
43545,20,1,41,22.37931035,0.833333333,11,2,105511,19,78,0,154,1,65,1
43546,27,1,3,26,1,1,0,17184,311,2,0,3,1,23,1
43547,29,1,1,20,1,1,0,703,14,0,0,1,1,9,0
43548,20,1,19,21.35714286,0.647058824,4,0,8416,31,0,0,13,1,36,0
43549,23,1,29,25.86363636,0.857142857,9,1,29815,293,5,1,63,1,55,0
43550,23,1,45,23.89189189,0.571428571,4,0,89165,103,19,0,378,1,72,0
43551,28,1,9,30.875,1,1,1,5835,47,0,2,0,1,70,0
43552,22,1,27,22.53333333,0.722222222,2,1,34530,475,5,1,32,1,73,1
43553,22,1,12,21.88888889,0.777777778,1,0,43825,25,0,0,3,1,36,0
43554,26,1,92,24.65079365,0.5875,8,1,38562,3,2,1,23,1,57,0
43555,22,0,20,22,0.842105263,2,1,19809,523,0,0,1,1,14,0
43556,21,1,3,20,0,0,0,14469,12,0,1,2,1,23,0
43557,25,0,6,26.5,0.666666667,5,1,6702,134,0,1,6,1,57,0
43558,24,0,35,22.96153846,0.75,3,0,4419,17,0,1,28,1,59,0
43559,17,0,57,21.02380952,0.365384615,15,0,84344,129,0,0,61,1,17,0
43560,35,1,19,31.90909091,0.909090909,2,1,48261,1308,0,1,10,1,56,0
43561,32,1,122,26.35106383,0.982905983,30,15,192666,774,103,0,16,1,90,0
43562,25,0,36,28.3,0.9375,9,0,5433,530,0,0,56,1,34,0
43563,21,0,27,22.93333333,0.636363636,3,0,20241,70,0,1,52,1,55,1
43564,19,0,30,20.54545455,0.5,2,0,11755,285,0,0,26,1,9,0
43565,21,0,4,21.5,1,1,0,3358,42,0,1,1,1,11,0
43566,22,1,41,23.58064516,0.447368421,5,0,111725,345,14,2,29,1,76,0
43567,27,1,331,21.2245614,0.180952381,46,13,24141,1084,0,1,55,1,28,0
43568,31,0,37,30.70967742,0.848484849,10,0,16367,30,0,0,7,1,27,0
43569,31,0,71,23.21818182,0.701492537,10,1,29848,1331,55,0,77,1,27,0
43570,25,0,9,26.25,0.375,1,1,3216,127,0,1,3,1,36,0
43571,43,1,2,46,1,1,1,12225,95,0,0,1,1,29,0
43572,21,0,30,23.05,0.285714286,10,0,40222,233,16,1,38,1,55,0
43573,19,0,60,20.58695652,0.727272727,8,0,16063,271,1,0,12,1,20,1
43574,29,1,45,27.21875,0.45945946,17,2,10491,3778,0,1,39,1,60,1
43575,23,1,18,23.18181818,0.571428571,1,1,81805,0,70,0,22,1,76,1
43576,26,1,3,25.5,0.666666667,2,1,2089,11,0,0,2,1,37,0
43577,21,0,48,20.79069767,0.590909091,11,0,45780,53,0,3,66,1,66,0
43578,25,1,4,24.33333333,1,1,0,3868,25,0,1,1,1,9,0
43579,22,1,2,27.5,1,1,1,5845,6,0,1,1,1,8,0
43580,22,1,13,20.41666667,0.5,7,1,4809,10,0,0,6,1,6,0
43581,21,0,23,24.63157895,0.636363636,3,1,12752,60,3,0,66,1,52,0
43582,21,0,108,23.3,0.71875,16,4,46111,874,0,1,233,1,49,0
43583,27,0,9,27.5,0.714285714,2,0,1456,52,0,0,3,1,35,0
43584,23,1,3,31,1,1,0,3046,263,0,0,1,1,34,1
43585,22,1,25,21.70588235,0.476190476,7,1,37594,255,0,0,18,1,25,0
43586,23,1,102,22.2625,0.943820225,11,2,59703,0,32,0,161,1,72,1
43587,44,1,4,45,1,2,0,6696,7,0,0,2,1,38,0
43588,22,1,17,24.42857143,0.733333333,3,0,17696,193,6,0,8,1,69,0
43589,21,0,83,22.08974359,0.569620253,15,1,128969,222,3,0,239,1,43,1
43590,23,0,57,23.58695652,0.520833333,6,3,47266,301,29,1,372,1,71,0
43591,21,0,29,24.85,0.807692308,10,1,74430,362,1,0,96,1,35,0
43592,22,0,14,22.33333333,0.642857143,2,0,5674,270,0,0,5,1,48,0
43593,25,1,1,18,1,1,0,4675,17,0,1,1,1,15,0
43594,18,1,13,22.5,0.75,8,2,19984,126,9,0,108,1,18,0
43595,22,1,7,21,0.666666667,2,0,294,6,0,0,14,1,51,0
43596,25,1,4,22.25,0.666666667,1,0,2172,110,0,0,1,1,28,0
43597,27,1,143,23.83653846,0.684615385,30,5,98368,1760,40,0,721,1,60,0
43598,47,1,6,23,0.666666667,3,0,38368,220,0,1,1,1,86,0
43599,31,1,40,26.82608696,0.692307692,6,2,42418,48,1,1,32,1,86,0
43600,19,1,5,19,0.8,1,1,6567,343,0,0,2,1,8,0
43601,29,0,65,27.9375,0.890909091,16,3,125689,59,7,0,188,1,80,1
43602,41,1,3,29.66666667,1,3,0,106100,1374,6,1,1,1,74,0
43603,28,1,5,22,0.4,5,0,6810,87,0,1,0,1,35,0
43604,31,0,65,31.84615385,0.66,20,5,12279,462,0,1,18,1,37,0
43605,19,0,59,18.52173913,0.469387755,14,3,13935,104,0,0,24,1,10,0
43606,32,1,2,29,0.5,2,0,8184,61,1,2,2,1,44,0
43607,21,1,15,24.21428571,0.642857143,5,4,2396,18,0,0,153,1,4,0
43608,21,1,68,20.83018868,0.523809524,9,0,23234,0,0,0,27,1,21,0
43609,22,1,2,20,1,1,0,9484,5,0,0,1,1,17,0
43610,25,1,14,29,0.538461539,9,1,21304,6,0,0,13,1,48,0
43611,46,1,36,40.94444444,0.3125,9,9,48392,705,8,2,441,1,69,1
43612,30,0,58,24.91111111,0.857142857,15,1,21432,239,0,1,31,1,50,0
43613,29,1,10,26.625,0.9,2,0,5054,29,0,1,3,1,41,0
43614,29,1,10,28.83333333,0.5,5,1,26090,77,0,1,10,1,51,0
43615,40,1,6,21.6,0.5,3,0,6793,44,0,1,2,1,38,0
43616,23,1,1,24,1,1,0,1569,61,0,1,7,1,48,0
43617,21,1,2,21,1,1,0,15034,158,0,0,0,1,37,0
43618,26,1,5,24.8,0.6,2,0,8974,0,0,0,2,1,73,1
43619,27,1,8,33,0.75,6,2,40910,85,0,5,6,1,67,0
43620,27,1,5,22,0.5,4,0,2907,502,0,1,11,1,50,0
43621,18,1,5,19.25,0.6,3,0,12900,75,8,1,3,1,53,0
43622,21,1,1,41,1,1,0,261,118,0,2,1,1,42,0
43623,22,1,10,21.88888889,0.555555556,2,0,16,3,0,1,1,1,16,0
43624,30,1,4,27,0.5,2,0,39395,148,0,1,0,1,82,0
43625,20,1,4,20.25,1,1,0,22068,125,0,0,14,1,16,0
43626,26,1,67,26.6,0.881355932,9,3,104319,8,8,1,73,1,84,0
43627,18,1,46,21,0.947368421,10,0,31062,1,28,0,30,1,40,0
43628,28,1,27,25.69565217,0.791666667,1,0,5125,16,0,1,1,1,40,0
43629,24,1,12,22.7,0.272727273,1,0,42299,59,0,0,26,1,40,0
43630,34,1,31,29.62962963,0.714285714,4,3,32964,27,3,1,5,1,79,0
43631,29,1,54,27.19148936,0.755555556,5,1,29625,0,0,1,7,1,84,1
43632,27,0,10,30.71428571,0.714285714,1,0,5519,100,3,1,6,1,39,0
43633,28,1,26,26.91666667,0.52631579,3,1,9307,0,0,0,4,1,34,0
43634,26,1,18,22.18181818,0.411764706,8,0,26809,2593,0,0,1,1,27,0
43635,22,1,12,22.375,0.818181818,1,1,22745,55,0,1,5,1,38,0
43636,32,1,9,22.42857143,0.5,4,0,28892,136,1,1,9,1,25,0
43637,21,1,37,21,0.625,2,2,48646,33,0,0,46,1,34,0
43638,27,1,25,25.21428571,0.5,7,1,28327,116,5,2,41,1,49,1
43639,40,0,14,31.83333333,0.571428571,9,1,86357,231,2,0,5,1,40,0
43640,22,1,58,24.23684211,0.615384615,8,2,46069,350,0,1,57,1,30,0
43641,23,1,10,23.125,0.222222222,5,0,26456,5,0,1,19,1,46,0
43642,26,1,3,26,1,2,0,1784,99,0,1,0,1,72,1
43643,28,1,29,25.58823529,0.333333333,8,7,23951,818,5,0,17,1,41,0
43644,22,0,154,23.51886793,0.455284553,34,9,68485,319,1,0,175,1,47,1
43645,25,0,21,25.47058824,0.277777778,1,1,93253,49,0,0,32,1,71,0
43646,27,1,11,27.88888889,0.888888889,1,0,15351,1,1,0,29,1,87,0
43647,18,0,17,20.2,0.769230769,7,1,22208,815,1,0,424,1,28,0
43648,30,1,22,29.09090909,0.8,5,2,30203,473,3,3,5,1,60,1
43649,21,1,72,18.61403509,0.68115942,4,0,11958,179,0,0,0,1,14,0
43650,19,1,15,20.72727273,0.357142857,7,1,9296,51,0,0,13,1,12,0
43651,18,0,19,19.42857143,0.588235294,2,0,285,100,0,1,12,1,24,0
43652,30,1,21,28.8,0.533333333,4,0,19248,77,0,1,16,1,71,1
43653,28,0,3,61,1,2,1,4914,161,1,1,2,1,50,0
43654,27,0,1,36,1,1,0,309,8,0,0,2,1,31,0
43655,23,1,2,21,1,2,0,527,135,6,2,1,1,26,1
43656,36,1,21,29.72727273,0.933333333,6,1,33387,785,0,1,15,1,48,1
43657,26,1,27,22.68181818,0.708333333,4,0,59129,163,0,1,132,1,44,0
43658,19,0,60,23.70454546,0.549019608,13,6,20109,529,1,1,48,1,15,0
43659,42,1,3,39,1,1,0,8651,17,0,3,6,1,29,1
43660,20,1,16,20.66666667,0.785714286,2,0,47383,125,1,1,15,1,39,0
43661,20,0,41,21.22222222,0.684210526,7,1,23003,123,2,2,26,1,32,0
43662,21,1,39,23.81481482,0.4375,12,0,22970,717,0,0,41,1,26,1
43663,22,0,47,22.31707317,0.688888889,10,0,44774,4,3,1,49,1,84,1
43664,55,1,326,27.85840708,0.555172414,43,25,57809,1009,3,1,58,1,36,1
43665,26,0,133,28.6125,0.716666667,35,13,60247,1589,0,0,297,1,39,0
43666,24,1,11,23.16666667,0.375,2,1,18176,24,0,0,3,1,34,1
43667,23,0,3,24,1,1,0,16713,85,0,1,1,1,49,0
43668,35,1,36,32.54545455,0.846153846,10,0,115409,29,0,0,5,1,67,1
43669,25,1,12,23.33333333,0.6,5,0,7396,66,23,1,3,1,52,0
43670,24,0,35,26.5,0.794117647,8,4,145346,0,6,0,1,1,73,0
43671,18,0,183,25.87943262,0.654320988,36,6,268308,438,53,0,400,1,71,0
43672,31,1,27,30.8125,0.684210526,11,1,65541,278,4,1,233,1,83,0
43673,18,1,45,22.2,0.75,10,2,25373,605,0,0,92,1,35,1
43674,24,1,17,22.18181818,0.8,6,1,21933,93,0,0,9,1,35,0
43675,31,0,207,26.72392638,0.557377049,29,10,47252,1069,6,1,5,1,43,0
43676,45,1,12,39.8,0.5,2,1,16564,39,0,0,1,1,48,1
43677,37,1,8,31.6,0.428571429,3,3,13619,367,0,1,33,1,47,0
43678,17,1,4,16.75,0.75,1,0,23149,1,0,0,391,1,18,0
43679,21,1,92,23.84848485,0.927710843,5,5,193803,2102,1251,1,197,1,74,0
43680,48,1,4,36.5,1,1,0,1464,371,0,4,4,1,40,1
43681,18,1,22,21.06666667,1,10,1,68479,372,15,0,158,1,64,0
43682,29,1,11,28.8,0.75,1,0,12157,25,0,1,2,1,73,1
43683,29,1,12,31,1,4,1,3752,103,7,0,122,1,26,1
43684,22,1,29,25.95454546,0.44,4,4,2761,83,0,0,1,1,12,0
43685,28,1,51,22.94444444,0.659090909,13,2,73407,493,3,1,528,1,56,0
43686,21,0,34,23.92857143,0.4375,10,3,8870,233,0,1,9,1,61,1
43687,24,1,41,22.86206897,0.631578947,1,0,42199,125,35,1,3,1,67,0
43688,25,1,39,25.8125,0.481481482,4,6,30913,35,0,0,64,1,58,0
43689,37,1,17,34.83333333,0.5,10,1,42758,1721,0,1,14,1,106,0
43690,23,0,44,26.02631579,0.487179487,4,1,25014,228,0,0,92,1,40,0
43691,24,1,16,23.27272727,0.846153846,2,0,37632,158,0,0,2,1,66,1
43692,26,1,19,28.42857143,0.6,6,0,23910,179,1,1,6,1,74,0
43693,25,0,6,25.6,0.4,1,0,227,11,1,0,1,1,64,0
43694,21,1,24,22.75,0.714285714,6,1,24753,31,0,1,14,1,72,0
43695,28,1,29,26.6,0.571428571,9,1,45440,0,0,0,7,1,62,0
43696,23,0,16,22.63636364,0.769230769,6,1,44325,551,19,5,117,1,40,1
43697,32,1,10,29.2,0.5,3,0,817,0,2,1,12,1,50,0
43698,18,0,119,22.79569893,0.882882883,27,5,7896,642,2,1,108,1,19,1
43699,21,1,14,21.61538462,0.583333333,2,1,47517,22,5,1,23,1,64,1
43700,25,1,10,25,0.75,3,1,10787,26,4,1,6,1,69,0
43701,21,1,29,20.64,0.52,4,1,195950,0,7,0,802,1,54,0
43702,24,0,6,25.4,0.6,1,0,8291,24,0,0,7,1,41,1
43703,22,0,5,24,0.6,1,0,19596,40,0,1,8,1,75,1
43704,20,0,12,21.6,0.545454546,4,1,7510,61,0,1,14,1,8,0
43705,22,1,10,21,0.7,5,0,26191,107,0,0,11,1,55,0
43706,21,1,9,22.5,0.375,1,0,14739,0,0,1,1,1,53,0
43707,24,0,70,23.28333333,0.898550725,19,3,16476,483,1,1,80,1,8,0
43708,24,1,9,24.75,0.4,1,0,28591,241,0,0,1,1,35,1
43709,21,1,50,22.73684211,0.625,10,2,64736,381,4,0,180,1,65,0
43710,18,1,18,19.33333333,0.470588235,4,0,10377,48,0,0,14,1,9,0
43711,22,1,22,22.375,0.5625,7,1,148529,2,0,0,27,1,80,1
43712,22,0,26,22.04166667,0.56,8,0,30412,304,19,0,244,1,42,0
43713,25,1,4,20.33333333,1,1,0,10650,0,0,1,1,1,55,0
43714,41,1,23,32.91666667,1,3,0,104554,0,23,6,35,1,32,1
43715,18,0,30,18.90909091,0.5,12,0,18484,193,36,0,2,1,44,0
43716,23,1,55,21.47058824,0.808510638,6,1,16993,120,0,1,28,1,25,0
43717,28,0,7,25.5,0.8,2,0,1898,53,0,1,2,1,51,0
43718,22,1,7,22.6,0.833333333,1,0,24742,26,0,1,7,1,59,1
43719,28,1,34,23.2173913,0.518518519,17,1,16202,398,5,1,9,1,41,0
43720,18,0,6,19,0.166666667,4,0,17133,8,0,1,16,1,45,0
43721,31,0,8,32.16666667,0.571428571,6,1,43240,70,14,1,11,1,65,1
43722,28,1,4,25,0.25,2,0,20149,39,0,1,0,1,47,0
43723,24,0,23,27.16666667,0.6875,5,2,32308,127,0,1,20,1,75,1
43724,24,0,33,20.68965517,0.275862069,7,0,7196,119,0,0,4,1,38,0
43725,21,1,85,20.8,0.4625,5,1,24650,77,3,2,70,1,40,0
43726,20,1,41,19.29411765,0.771428571,3,0,49519,98,0,0,10,1,36,0
43727,23,1,26,24.56521739,0.52173913,6,0,15693,52,10,1,83,1,68,1
43728,22,0,6,20.33333333,0.75,3,0,20666,16,0,1,2,1,20,0
43729,27,1,3,27.5,0.5,1,0,20412,72,0,1,1,1,21,1
43730,22,0,9,25.16666667,0.5,1,0,59,3,0,0,1,1,11,0
43731,22,1,14,22.85714286,0.888888889,1,1,10812,116,0,0,18,1,30,1
43732,19,0,56,20.95,0.652173913,1,3,51162,0,3,0,1,1,41,0
43733,41,1,7,33,0.714285714,4,0,255,533,1,7,6,1,39,0
43734,49,1,39,32.77777778,0.692307692,14,5,6024,5,6,1,12,1,38,1
43735,22,1,1,22,1,1,0,3310,27,0,1,0,1,16,0
43736,16,1,7,19.5,0.857142857,1,0,6934,27,0,0,3,1,21,0
43737,28,1,2,26,1,2,0,24087,0,0,0,0,1,20,0
43738,19,1,8,20.33333333,0.333333333,1,0,16137,105,0,0,4,1,16,0
43739,18,1,43,21.41935484,0.65,15,1,22531,881,11,0,59,1,44,0
43740,58,1,44,41,0.314285714,23,9,7169,35,0,1,18,1,33,1
43741,25,1,75,24.13793103,0.735294118,8,0,81708,49,0,1,49,1,48,0
43742,35,1,3,18,0,2,0,25,18,0,0,7,1,22,0
43743,22,1,8,26.71428571,1,6,0,60915,621,2,2,2,1,56,0
43744,23,1,51,21.66666667,0.531914894,5,1,32579,21,1,1,61,1,69,0
43745,19,1,91,22.50769231,0.56097561,22,6,33169,8,1,1,61,1,50,0
43746,29,1,8,29.5,0.857142857,3,0,81885,260,0,1,3,1,64,0
43747,21,1,23,21.04545455,0.652173913,4,0,34572,255,1,0,12,1,55,1
43748,27,1,13,20,0.769230769,4,1,7565,10,0,0,6,1,28,0
43749,28,1,9,26.16666667,0.714285714,2,0,13318,50,0,0,0,1,65,0
43750,27,0,4,27.33333333,1,2,0,6159,259,0,2,3,1,39,0
43751,31,1,17,29,0.75,4,1,18709,212,0,1,5,1,57,0
